order_id,order_date,on_truck_scan_date,ship_mode
CA-2020-101945,2020-11-24,2020-12-02,Standard Processing
CA-2020-166436,2020-11-24,2020-12-02,Standard Processing
CA-2020-166436,2020-11-24,2020-12-02,Standard Processing
CA-2020-146535,2020-11-24,2020-12-02,Standard Processing
CA-2020-146535,2020-11-24,2020-12-02,Standard Processing
CA-2020-168641,2020-11-24,2020-12-02,Standard Processing
CA-2020-168641,2020-11-24,2020-12-02,Standard Processing
CA-2020-168641,2020-11-24,2020-12-02,Standard Processing
CA-2020-168641,2020-11-24,2020-12-02,Standard Processing
CA-2020-131366,2020-11-24,2020-12-02,Standard Processing
CA-2020-131366,2020-11-24,2020-12-02,Standard Processing
CA-2020-103765,2020-11-24,2020-12-02,Standard Processing
US-2020-128118,2020-11-24,2020-12-02,Standard Processing
US-2020-128118,2020-11-24,2020-12-02,Standard Processing
CA-2020-164028,2020-11-24,2020-12-02,Standard Processing
US-2020-133312,2020-11-25,2020-12-02,Standard Processing
US-2020-133312,2020-11-25,2020-12-02,Standard Processing
CA-2020-124765,2020-11-25,2020-12-02,Standard Processing
CA-2020-101665,2020-11-25,2020-12-02,Standard Processing
CA-2020-150266,2020-11-25,2020-12-02,Standard Processing
CA-2020-150266,2020-11-25,2020-12-02,Standard Processing
CA-2020-150266,2020-11-25,2020-12-02,Standard Processing
CA-2020-150266,2020-11-25,2020-12-02,Standard Processing
CA-2020-122700,2020-11-26,2020-12-02,Standard Processing
CA-2020-165029,2020-11-26,2020-12-02,Standard Processing
CA-2020-155957,2020-11-26,2020-12-02,Standard Processing
CA-2020-155957,2020-11-26,2020-12-02,Standard Processing
CA-2020-155607,2020-11-26,2020-12-02,Standard Processing
CA-2020-155607,2020-11-26,2020-12-02,Standard Processing
CA-2020-141439,2020-11-26,2020-12-02,Standard Processing
CA-2020-141439,2020-11-26,2020-12-02,Standard Processing
CA-2020-141439,2020-11-26,2020-12-02,Standard Processing
CA-2020-141439,2020-11-26,2020-12-02,Standard Processing
CA-2020-141439,2020-11-26,2020-12-02,Standard Processing
CA-2020-117702,2020-11-28,2020-12-02,Standard Processing
CA-2020-117702,2020-11-28,2020-12-02,Standard Processing
CA-2020-117702,2020-11-28,2020-12-02,Standard Processing
CA-2020-121538,2020-11-28,2020-12-04,Express
CA-2020-107314,2020-11-30,2020-12-04,Express
US-2020-165456,2020-11-30,2020-12-04,Express
CA-2020-127313,2020-12-01,2020-12-04,Express
CA-2020-127313,2020-12-01,2020-12-04,Express
CA-2020-145660,2020-12-01,2020-12-04,Express
CA-2020-109701,2020-12-02,2020-12-04,Express
CA-2020-109701,2020-12-02,2020-12-04,Express
CA-2020-109701,2020-12-02,2020-12-04,Express
CA-2020-109701,2020-12-02,2020-12-04,Express
CA-2020-109701,2020-12-02,2020-12-04,Express
CA-2020-167395,2020-12-02,2020-12-04,Express
CA-2020-167395,2020-12-02,2020-12-04,Express
CA-2020-167395,2020-12-02,2020-12-04,Express
CA-2020-136875,2020-12-03,2020-12-04,Express
CA-2020-139773,2020-12-04,2020-12-04,Express
CA-2020-111689,2020-11-30,2020-12-04,Standard Processing
CA-2020-111689,2020-11-30,2020-12-04,Standard Processing
US-2020-148768,2020-11-30,2020-12-04,Standard Processing
CA-2020-137365,2020-11-30,2020-12-04,Standard Processing
CA-2020-163139,2020-12-01,2020-12-04,Standard Processing
CA-2020-163139,2020-12-01,2020-12-04,Standard Processing
CA-2020-163139,2020-12-01,2020-12-04,Standard Processing
CA-2020-101245,2020-11-27,2020-12-04,Standard Processing
CA-2020-101245,2020-11-27,2020-12-04,Standard Processing
CA-2020-132185,2020-11-27,2020-12-04,Standard Processing
CA-2020-132185,2020-11-27,2020-12-04,Standard Processing
CA-2020-107125,2020-11-27,2020-12-04,Standard Processing
CA-2020-107125,2020-11-27,2020-12-04,Standard Processing
CA-2020-133207,2020-11-27,2020-12-04,Standard Processing
CA-2020-159506,2020-11-27,2020-12-04,Standard Processing
CA-2020-159506,2020-11-27,2020-12-04,Standard Processing
CA-2020-116715,2020-12-02,2020-12-07,Express
CA-2020-116715,2020-12-02,2020-12-07,Express
CA-2020-116715,2020-12-02,2020-12-07,Express
US-2020-108063,2020-12-02,2020-12-07,Express
CA-2020-143756,2020-12-02,2020-12-07,Express
CA-2020-123071,2020-12-03,2020-12-07,Express
CA-2020-153227,2020-12-04,2020-12-07,Express
CA-2020-147550,2020-12-04,2020-12-07,Express
US-2020-147221,2020-12-02,2020-12-07,Standard Processing
US-2020-147221,2020-12-02,2020-12-07,Standard Processing
US-2020-110576,2020-11-28,2020-12-07,Standard Processing
US-2020-110576,2020-11-28,2020-12-07,Standard Processing
US-2020-110576,2020-11-28,2020-12-07,Standard Processing
US-2020-110576,2020-11-28,2020-12-07,Standard Processing
US-2020-110576,2020-11-28,2020-12-07,Standard Processing
CA-2020-123372,2020-11-28,2020-12-07,Standard Processing
CA-2020-123372,2020-11-28,2020-12-07,Standard Processing
CA-2020-131303,2020-11-28,2020-12-07,Standard Processing
CA-2020-108035,2020-11-29,2020-12-07,Standard Processing
CA-2020-108035,2020-11-29,2020-12-07,Standard Processing
CA-2020-119305,2020-11-30,2020-12-07,Standard Processing
CA-2020-116645,2020-11-30,2020-12-07,Standard Processing
CA-2020-102267,2020-11-30,2020-12-07,Standard Processing
CA-2020-105333,2020-11-30,2020-12-07,Standard Processing
CA-2020-105333,2020-11-30,2020-12-07,Standard Processing
CA-2020-105333,2020-11-30,2020-12-07,Standard Processing
CA-2020-156958,2020-12-05,2020-12-09,Express
CA-2020-156958,2020-12-05,2020-12-09,Express
CA-2020-156958,2020-12-05,2020-12-09,Express
CA-2020-156958,2020-12-05,2020-12-09,Express
CA-2020-156958,2020-12-05,2020-12-09,Express
CA-2020-157980,2020-12-07,2020-12-09,Express
CA-2020-148264,2020-12-08,2020-12-09,Express
CA-2020-148264,2020-12-08,2020-12-09,Express
CA-2020-148264,2020-12-08,2020-12-09,Express
CA-2020-128699,2020-12-03,2020-12-09,Standard Processing
CA-2020-143126,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-118017,2020-12-03,2020-12-09,Standard Processing
CA-2020-160031,2020-12-04,2020-12-09,Standard Processing
CA-2020-142090,2020-11-30,2020-12-09,Standard Processing
CA-2020-142090,2020-11-30,2020-12-09,Standard Processing
CA-2020-135860,2020-12-01,2020-12-09,Standard Processing
CA-2020-135860,2020-12-01,2020-12-09,Standard Processing
CA-2020-135860,2020-12-01,2020-12-09,Standard Processing
CA-2020-135860,2020-12-01,2020-12-09,Standard Processing
CA-2020-135860,2020-12-01,2020-12-09,Standard Processing
CA-2020-145233,2020-12-01,2020-12-09,Standard Processing
CA-2020-145233,2020-12-01,2020-12-09,Standard Processing
CA-2020-145233,2020-12-01,2020-12-09,Standard Processing
CA-2020-145233,2020-12-01,2020-12-09,Standard Processing
CA-2020-145233,2020-12-01,2020-12-09,Standard Processing
CA-2020-144862,2020-12-01,2020-12-09,Standard Processing
CA-2020-144862,2020-12-01,2020-12-09,Standard Processing
CA-2020-113355,2020-12-01,2020-12-09,Standard Processing
CA-2020-113355,2020-12-01,2020-12-09,Standard Processing
CA-2020-118542,2020-12-01,2020-12-09,Standard Processing
CA-2020-118542,2020-12-01,2020-12-09,Standard Processing
CA-2020-143245,2020-12-01,2020-12-09,Standard Processing
CA-2020-143245,2020-12-01,2020-12-09,Standard Processing
CA-2020-138618,2020-12-01,2020-12-09,Standard Processing
CA-2020-166926,2020-12-01,2020-12-09,Standard Processing
CA-2020-166926,2020-12-01,2020-12-09,Standard Processing
CA-2020-101805,2020-12-01,2020-12-09,Standard Processing
CA-2020-101805,2020-12-01,2020-12-09,Standard Processing
CA-2020-101805,2020-12-01,2020-12-09,Standard Processing
CA-2020-103968,2020-12-01,2020-12-09,Standard Processing
CA-2020-122539,2020-12-01,2020-12-09,Standard Processing
CA-2020-122539,2020-12-01,2020-12-09,Standard Processing
CA-2020-122539,2020-12-01,2020-12-09,Standard Processing
CA-2020-164917,2020-12-02,2020-12-09,Standard Processing
CA-2020-155089,2020-12-02,2020-12-09,Standard Processing
CA-2020-160885,2020-12-02,2020-12-09,Standard Processing
CA-2020-102379,2020-12-02,2020-12-09,Standard Processing
CA-2020-102379,2020-12-02,2020-12-09,Standard Processing
CA-2020-102379,2020-12-02,2020-12-09,Standard Processing
CA-2020-165715,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
US-2020-112347,2020-12-02,2020-12-09,Standard Processing
CA-2020-157469,2020-12-02,2020-12-09,Standard Processing
CA-2020-157469,2020-12-02,2020-12-09,Standard Processing
CA-2020-103415,2020-12-03,2020-12-09,Standard Processing
CA-2020-156412,2020-12-04,2020-12-09,Standard Processing
US-2020-107384,2020-12-04,2020-12-09,Standard Processing
US-2020-107384,2020-12-04,2020-12-09,Standard Processing
US-2020-107384,2020-12-04,2020-12-09,Standard Processing
CA-2020-104066,2020-12-05,2020-12-09,Standard Processing
CA-2020-105235,2020-12-05,2020-12-09,Standard Processing
CA-2020-105235,2020-12-05,2020-12-09,Standard Processing
CA-2020-105235,2020-12-05,2020-12-09,Standard Processing
CA-2020-130351,2020-12-05,2020-12-11,Express
CA-2020-130351,2020-12-05,2020-12-11,Express
CA-2020-130351,2020-12-05,2020-12-11,Express
US-2020-126053,2020-12-05,2020-12-11,Express
US-2020-126053,2020-12-05,2020-12-11,Express
CA-2020-137099,2020-12-07,2020-12-11,Express
US-2020-131961,2020-12-08,2020-12-11,Express
US-2020-131961,2020-12-08,2020-12-11,Express
US-2020-118038,2020-12-09,2020-12-11,Express
US-2020-118038,2020-12-09,2020-12-11,Express
US-2020-118038,2020-12-09,2020-12-11,Express
CA-2020-108294,2020-12-10,2020-12-11,Express
CA-2020-152695,2020-12-10,2020-12-11,Express
CA-2020-152695,2020-12-10,2020-12-11,Express
CA-2020-162565,2020-12-11,2020-12-11,Express
CA-2020-162565,2020-12-11,2020-12-11,Express
CA-2020-162565,2020-12-11,2020-12-11,Express
CA-2020-126865,2020-12-05,2020-12-11,Standard Processing
CA-2020-117128,2020-12-05,2020-12-11,Standard Processing
CA-2020-117128,2020-12-05,2020-12-11,Standard Processing
US-2020-149006,2020-12-06,2020-12-11,Standard Processing
CA-2020-145226,2020-12-08,2020-12-11,Standard Processing
CA-2020-145226,2020-12-08,2020-12-11,Standard Processing
CA-2020-145226,2020-12-08,2020-12-11,Standard Processing
CA-2020-145226,2020-12-08,2020-12-11,Standard Processing
CA-2020-152436,2020-12-08,2020-12-11,Standard Processing
CA-2020-155075,2020-12-02,2020-12-11,Standard Processing
CA-2020-104108,2020-12-02,2020-12-11,Standard Processing
CA-2020-148691,2020-12-03,2020-12-11,Standard Processing
CA-2020-148691,2020-12-03,2020-12-11,Standard Processing
CA-2020-148691,2020-12-03,2020-12-11,Standard Processing
CA-2020-148691,2020-12-03,2020-12-11,Standard Processing
US-2020-149510,2020-12-03,2020-12-11,Standard Processing
US-2020-149510,2020-12-03,2020-12-11,Standard Processing
US-2020-149510,2020-12-03,2020-12-11,Standard Processing
CA-2020-117667,2020-12-04,2020-12-11,Standard Processing
CA-2020-117667,2020-12-04,2020-12-11,Standard Processing
CA-2020-117667,2020-12-04,2020-12-11,Standard Processing
CA-2020-117667,2020-12-04,2020-12-11,Standard Processing
CA-2020-117667,2020-12-04,2020-12-11,Standard Processing
CA-2020-152660,2020-12-04,2020-12-11,Standard Processing
CA-2020-109183,2020-12-04,2020-12-11,Standard Processing
CA-2020-118003,2020-12-04,2020-12-11,Standard Processing
CA-2020-118003,2020-12-04,2020-12-11,Standard Processing
CA-2020-118003,2020-12-04,2020-12-11,Standard Processing
CA-2020-143798,2020-12-10,2020-12-14,Express
CA-2020-143798,2020-12-10,2020-12-14,Express
CA-2020-158967,2020-12-10,2020-12-14,Express
US-2020-110149,2020-12-10,2020-12-14,Express
US-2020-110149,2020-12-10,2020-12-14,Express
CA-2020-149706,2020-12-11,2020-12-14,Express
CA-2020-165099,2020-12-11,2020-12-14,Express
US-2020-125213,2020-12-11,2020-12-14,Express
CA-2020-107986,2020-12-13,2020-12-14,Express
CA-2020-107629,2020-12-14,2020-12-14,Express
CA-2020-107629,2020-12-14,2020-12-14,Express
CA-2020-107629,2020-12-14,2020-12-14,Express
CA-2020-107629,2020-12-14,2020-12-14,Express
CA-2020-109960,2020-12-09,2020-12-14,Standard Processing
CA-2020-109960,2020-12-09,2020-12-14,Standard Processing
CA-2020-109960,2020-12-09,2020-12-14,Standard Processing
CA-2020-109960,2020-12-09,2020-12-14,Standard Processing
CA-2020-141201,2020-12-09,2020-12-14,Standard Processing
CA-2020-131212,2020-12-05,2020-12-14,Standard Processing
CA-2020-131212,2020-12-05,2020-12-14,Standard Processing
US-2020-136189,2020-12-07,2020-12-14,Standard Processing
CA-2020-117926,2020-12-08,2020-12-16,Standard Processing
CA-2020-102407,2020-12-09,2020-12-16,Standard Processing
CA-2020-102407,2020-12-09,2020-12-16,Standard Processing
CA-2020-102407,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
US-2020-167920,2020-12-09,2020-12-16,Standard Processing
CA-2020-148446,2020-12-10,2020-12-16,Standard Processing
US-2020-140907,2020-12-10,2020-12-16,Standard Processing
US-2020-140907,2020-12-10,2020-12-16,Standard Processing
US-2020-140907,2020-12-10,2020-12-16,Standard Processing
CA-2020-148922,2020-12-10,2020-12-16,Standard Processing
CA-2020-148922,2020-12-10,2020-12-16,Standard Processing
CA-2020-148922,2020-12-10,2020-12-16,Standard Processing
CA-2020-107748,2020-12-10,2020-12-16,Standard Processing
CA-2020-107748,2020-12-10,2020-12-16,Standard Processing
CA-2020-142776,2020-12-11,2020-12-16,Standard Processing
CA-2020-142776,2020-12-11,2020-12-16,Standard Processing
CA-2020-134285,2020-12-07,2020-12-16,Standard Processing
CA-2020-134285,2020-12-07,2020-12-16,Standard Processing
US-2020-122714,2020-12-07,2020-12-16,Standard Processing
CA-2020-135587,2020-12-07,2020-12-16,Standard Processing
CA-2020-135587,2020-12-07,2020-12-16,Standard Processing
CA-2020-142328,2020-12-07,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-117457,2020-12-08,2020-12-16,Standard Processing
CA-2020-108854,2020-12-08,2020-12-16,Standard Processing
CA-2020-108854,2020-12-08,2020-12-16,Standard Processing
CA-2020-108854,2020-12-08,2020-12-16,Standard Processing
CA-2020-108854,2020-12-08,2020-12-16,Standard Processing
CA-2020-117324,2020-12-08,2020-12-16,Standard Processing
CA-2020-117324,2020-12-08,2020-12-16,Standard Processing
CA-2020-117324,2020-12-08,2020-12-16,Standard Processing
CA-2020-117324,2020-12-08,2020-12-16,Standard Processing
CA-2020-117324,2020-12-08,2020-12-16,Standard Processing
US-2020-167570,2020-12-08,2020-12-16,Standard Processing
CA-2020-108329,2020-12-09,2020-12-16,Standard Processing
US-2020-145366,2020-12-09,2020-12-16,Standard Processing
US-2020-145366,2020-12-09,2020-12-16,Standard Processing
CA-2020-139199,2020-12-09,2020-12-16,Standard Processing
CA-2020-139199,2020-12-09,2020-12-16,Standard Processing
CA-2020-139199,2020-12-09,2020-12-16,Standard Processing
CA-2020-129833,2020-12-09,2020-12-16,Standard Processing
CA-2020-129833,2020-12-09,2020-12-16,Standard Processing
CA-2020-148012,2020-12-09,2020-12-16,Standard Processing
CA-2020-109715,2020-12-09,2020-12-16,Standard Processing
CA-2020-139402,2020-12-09,2020-12-16,Standard Processing
CA-2020-139402,2020-12-09,2020-12-16,Standard Processing
US-2020-132927,2020-12-09,2020-12-16,Standard Processing
CA-2020-102659,2020-12-09,2020-12-16,Standard Processing
CA-2020-157651,2020-12-10,2020-12-16,Standard Processing
US-2020-135503,2020-12-10,2020-12-16,Standard Processing
CA-2020-101798,2020-12-11,2020-12-16,Standard Processing
CA-2020-101798,2020-12-11,2020-12-16,Standard Processing
CA-2020-100230,2020-12-11,2020-12-16,Standard Processing
CA-2020-100230,2020-12-11,2020-12-16,Standard Processing
CA-2020-100230,2020-12-11,2020-12-16,Standard Processing
US-2020-103814,2020-12-09,2020-12-18,Standard Processing
CA-2020-167150,2020-12-10,2020-12-18,Standard Processing
CA-2020-167150,2020-12-10,2020-12-18,Standard Processing
US-2020-160759,2020-12-11,2020-12-18,Standard Processing
CA-2020-168389,2020-12-11,2020-12-18,Standard Processing
CA-2020-168389,2020-12-11,2020-12-18,Standard Processing
CA-2020-168389,2020-12-11,2020-12-18,Standard Processing
CA-2020-168389,2020-12-11,2020-12-18,Standard Processing
CA-2020-153871,2020-12-11,2020-12-18,Standard Processing
CA-2020-153871,2020-12-11,2020-12-18,Standard Processing
CA-2020-153871,2020-12-11,2020-12-18,Standard Processing
CA-2020-106964,2020-12-17,2020-12-21,Express
CA-2020-102099,2020-12-18,2020-12-21,Express
CA-2020-102099,2020-12-18,2020-12-21,Express
CA-2020-102099,2020-12-18,2020-12-21,Express
CA-2020-108287,2020-12-18,2020-12-21,Express
CA-2020-137456,2020-12-21,2020-12-21,Express
CA-2020-129581,2020-12-11,2020-12-21,Standard Processing
CA-2020-169859,2020-12-14,2020-12-21,Standard Processing
CA-2020-169859,2020-12-14,2020-12-21,Standard Processing
CA-2020-169859,2020-12-14,2020-12-21,Standard Processing
CA-2020-151799,2020-12-14,2020-12-21,Standard Processing
CA-2020-151799,2020-12-14,2020-12-21,Standard Processing
CA-2020-151799,2020-12-14,2020-12-21,Standard Processing
CA-2020-151799,2020-12-14,2020-12-21,Standard Processing
CA-2020-151799,2020-12-14,2020-12-21,Standard Processing
CA-2020-158729,2020-12-19,2020-12-23,Express
US-2020-123463,2020-12-23,2020-12-23,Express
CA-2020-137428,2020-12-16,2020-12-23,Standard Processing
CA-2020-137428,2020-12-16,2020-12-23,Standard Processing
CA-2020-137428,2020-12-16,2020-12-23,Standard Processing
CA-2020-137428,2020-12-16,2020-12-23,Standard Processing
CA-2020-161578,2020-12-16,2020-12-23,Standard Processing
CA-2020-161578,2020-12-16,2020-12-23,Standard Processing
CA-2020-137463,2020-12-16,2020-12-23,Standard Processing
CA-2020-137463,2020-12-16,2020-12-23,Standard Processing
CA-2020-137463,2020-12-16,2020-12-23,Standard Processing
CA-2020-137463,2020-12-16,2020-12-23,Standard Processing
CA-2020-137463,2020-12-16,2020-12-23,Standard Processing
US-2020-116701,2020-12-17,2020-12-23,Standard Processing
CA-2020-128160,2020-12-19,2020-12-23,Standard Processing
